source,place,comment
GoogleMaps,Uluru-Kata Tjuta,It is a very special experience to see and walk. While there also go and walk the Olga's
GoogleMaps,Uluru-Kata Tjuta,"We were enjoy watching the sunset and the Field of Light. We can see the rock changed its colour more at sunset. We woke up early to see the sunrise too. Apart from the cool, nice breezing weather in the morning, the rock does not change …"
GoogleMaps,Uluru-Kata Tjuta,"It's an amazing place, there is something enchanting in it. best visited in the early morning or before sunset."
GoogleMaps,Uluru-Kata Tjuta,"The park provided a good family outing. The park's grandeur and cultural importance were clear throughout the visit. We enjoyed the walking trails around Uluṟu, which allowed us to take in the details of this massive sandstone monolith. The …"
GoogleMaps,Uluru-Kata Tjuta,"This is one of the unique experience that you will get in Australia.If you have the opportunity, you should definitely visit this sacred palce"
GoogleMaps,Uluru-Kata Tjuta,Life experience! The only one odd is that climbing for Uluru is limited to (let say) once in 2 weeks because of protests of locals A.
GoogleMaps,Uluru-Kata Tjuta,"This is the most scenic place in Australia. If you have a chance you have to come here and see this giant rock. Note I booked a sunset and sunrise tour, and actually only managed the sunset, …"
GoogleMaps,Uluru-Kata Tjuta,"Just a huge rock but you better see it with your eye. I personally laghed out loud when I saw this rock, because it is unnaturally big and so surrealisitic."
GoogleMaps,Uluru-Kata Tjuta,Being here was such a blessing i loved the walk around and hiking to the top was definitely worth it.
GoogleMaps,Uluru-Kata Tjuta,The home of Uluru and Kata Tjuta (Olgas). Absolutely stunning. Would be great if national Park tickets could be purchased online to reduce the lines at the entrance to the national park.
GoogleMaps,Uluru-Kata Tjuta,"I first visited in 1968 and returned many times since then. The latest was 2022. A must-see, at least once, in your lifetime. Respect the place, the plants, and its people."
GoogleMaps,Uluru-Kata Tjuta,Amazing you must visit can do walks at your own pace great variety of activities different level walking depending on how long and your fitness level
GoogleMaps,Uluru-Kata Tjuta,Great place to visit and for camping as well. Would be nice if the camping facilities were a bit more up-to-date. Can't wait to visit again. Would 100% recommend.
GoogleMaps,Uluru-Kata Tjuta,I loved this place. It's so picturesque. I drove 5 hours from Alice Springs and the route was pretty cool too.
GoogleMaps,Uluru-Kata Tjuta,"Great experience, but was very cold and windy, make sure u rug up this time of year June, easy walk."
GoogleMaps,Uluru-Kata Tjuta,Was absolutely amazed by the scenery available here. Having it rain on Uluru and seeing the waterfalls made the trip spectacular.
GoogleMaps,Uluru-Kata Tjuta,A special place. Stared at Uluru for 3 days straight and still in awe of it when we left. Do the full base walk (if able) and visit Kata Tjuta for even more knowledge and appreciation of this incredible part of the world
GoogleMaps,Uluru-Kata Tjuta,"Absolutely beautiful place, fantastic views. Camel rides near Uluru are brilliant, all the staff Yulara are very knowledgeable and friendly. Absolutely must visit area of Australia."
GoogleMaps,Uluru-Kata Tjuta,"While out by uluru. This is a must stop on your way either in or out. Just as grand as uluru the 3 hour walk is well worth it.. did you know these rocks are connected to uluru underground. True fact.. there are hidden valleys, beautiful …"
GoogleMaps,Uluru-Kata Tjuta,"Worth travelling the long distance to visit. Facilities vary, depending which part of the Rock you are visiting. …"
GoogleMaps,Uluru-Kata Tjuta,Got to know a bit history of the Red Centre of Australia ;) and learnt that there's why only sunrise and sunset tours ;)
GoogleMaps,Uluru-Kata Tjuta,"Everything is over priced, you really gotta be keen to come to see a rock I suggest doing a helicopter tour or fixed wing aeroplane, and sunset dinner bbq a must."
GoogleMaps,Uluru-Kata Tjuta,"The ""Uluru Base Walk"" is a must if you visit the National Park. Unfortunately did not get a chance to see "" Kata Tjuta - the Olgas"""
GoogleMaps,Uluru-Kata Tjuta,Simply amazing getting to see Ayers Rock and Kata Tjuta up close. Pictures don't even begin to do it justice.
GoogleMaps,Uluru-Kata Tjuta,Magical natural beauty. The 10.4km base walk is wonderful. Drinking water filling stations along the route.
GoogleMaps,Uluru-Kata Tjuta,Australian experience is incomplete without this place🙂. …
GoogleMaps,Uluru-Kata Tjuta,"Palya to Uluṟu-Kata Tjuṯa National Park & Yalara town, what a great experience doing the walks and learning more indigenous culture."
GoogleMaps,Uluru-Kata Tjuta,One of the most wonderful places that I've been to and a definite highlight for anybody traveling Australia
GoogleMaps,Uluru-Kata Tjuta,"A spectacular visual feast, and a must do trip. The park entry fees are over the top, but I got over that in a hurry!"
GoogleMaps,Uluru-Kata Tjuta,"Me and my boys climbed it, i climbed it 3 times while i was there, and my wife had walked the base walk. The room we were in was lovely and the food was great at Yulara. Really recommend it to anyone looking for a challenge, a great view and a lot of annoying flys! Great place!"
GoogleMaps,Uluru-Kata Tjuta,"I loved the fact that we could experience the magnitude of this beautiful icon.... i felt at peace and am glad we made the trip,"
GoogleMaps,Uluru-Kata Tjuta,"One of my favourite places - many moods, geology, wildlife, indigenous culture, rock art."
GoogleMaps,Uluru-Kata Tjuta,Beautiful place. Great walk. Make sure to take plenty of water and sunscreen
GoogleMaps,Uluru-Kata Tjuta,This place is just mesmerising. You really feel connected to the land. Best is to hear stories from the locals and walk around the rock. At night when the sky is clear the view is like you would have never seen with stars on all horizons. A must visit place.
GoogleMaps,Uluru-Kata Tjuta,"The colour contrasts of the land for miles is astounding. Orange sands give way to pink then red. The trees change as do the grasses. Then you see first Kata Tjuka (coming from the West) on the horizon like someone has just pasted it there, …"
GoogleMaps,Uluru-Kata Tjuta,"Having visited Uluru - Kata Tjuta National Park back in the 1980's, my return visit recently, was just as memorial. The beautiful sunset glistening over the rock, changing colours, then the morning rain falling on the rock."
GoogleMaps,Uluru-Kata Tjuta,"A beautiful, sacred place. Make sure to do the free guided Mala Walk at 10am every day! The guides teach you about Uluru, and why it is so sacred to the Ananga people."
GoogleMaps,Uluru-Kata Tjuta,"A well run park that heavily involves the Indigenous people in the area with its upkeep. There are plenty of tours from nearby resorts if you're in the mood for a guided tour. Obviously Uluru is the main attraction here, but make sure you …"
GoogleMaps,Uluru-Kata Tjuta,Amazing place ! We have learned a lot about the aboriginal story. The landscapes and wals are very nice.
GoogleMaps,Uluru-Kata Tjuta,Amazing place! Highly recommend trekking Kata Tjuta. My favourite walk in all of the red centre
GoogleMaps,Uluru-Kata Tjuta,Uluru at sunrise is a sight that everyone should see at least once in their lifetime. We were on a tour to Kata Tjuta and from the viewing platform the vision of Uluru was stunning! We were staying at Yulara for only 4 days but this was the highlight of our trip. Highly recommended.
GoogleMaps,Uluru-Kata Tjuta,Beautiful Sunset and Sunrise experience in Southern Winter
GoogleMaps,Uluru-Kata Tjuta,Extraordinary place. It should be on everyone's bucket list. Set yourself a pre-dawn alarm and watch the sun rise next to Uluru for an experience that is unreal.
GoogleMaps,Uluru-Kata Tjuta,"Such an amazing, iconic place, be respectful. Buy a fly net and do wear it. Take plenty of water. Try to visit at sunset."
GoogleMaps,Uluru-Kata Tjuta,A must see. Great place full of things to do. Great walks. Lost of information and historical sites.
GoogleMaps,Uluru-Kata Tjuta,"Fantastic National Park; great facilities such as picnic areas, well maintained pathways & toilets. The sceneries are absolutely worth the travel distances. The Staff are very friendly."
GoogleMaps,Uluru-Kata Tjuta,Definitely a must see!! And don't forget to walk around the base of the rock!
GoogleMaps,Uluru-Kata Tjuta,"Magical place and a must-visit when you're in Australia. Uluru is stunning from every angle. The free ranger-guided Mala walk is highly recommended to better understand the culture of the Anangu people. That said, I found Kata Tjuta even more beautiful. Make sure to spend sufficient time there. Breathtaking landscapes!"
GoogleMaps,Uluru-Kata Tjuta,"Brilliant, photos don’t do it justice"
GoogleMaps,Uluru-Kata Tjuta,"Really great park, add this to Ur wishlist. Suitable for nature lovers. The place is very accessible and affordable. Great place for picnic . It's pet friendly. Kids will enjoy. Great place for offloading"
GoogleMaps,Uluru-Kata Tjuta,"From a retired paramedic’s perspective, and after numerous attempts by me to fix this problem, I rate Uluru-Kata Tjuta National Park (UKTNP) as deserving only one star. Here is why: …"
GoogleMaps,Uluru-Kata Tjuta,"If you haven't done it, you are yet to be born. We did on motorcycles and was an amazing experience. Sunrise, sunset, stars, …"
GoogleMaps,Uluru-Kata Tjuta,Amazing tourist spot to visit in Australia where cultural and history can be experienced to the fullest as well as seeing how it has become a strong landmark amongst Australians.
GoogleMaps,Uluru-Kata Tjuta,Sounds of Silence dinner made it worth the trip. 2 days max to hike 1 day at Uluru and do the dinner. Hike Kata Tjuta the next morning and then fly out. Winter is the best time to visit to avoid high temps and flies.
GoogleMaps,Uluru-Kata Tjuta,"A spectacular, spiritual place. You can feel it, take one of the hikes. Do it early before 11:00hrs, otherwise the extreme heat will beat you up."
GoogleMaps,Uluru-Kata Tjuta,"I found Uluru to be: a place of beauty, rawness, awe, nature, respect, sacredness, stillness, laughter and life. Have an amazing time and remember to only leave footprints. This is an incredible space to explore."
GoogleMaps,Uluru-Kata Tjuta,I'm just saying I'm ain't no tourist. I live here.
GoogleMaps,Uluru-Kata Tjuta,"No words can describe the astonishing beauty of this place. I went there three times already and I want to keep going. The red rocks seem curved with mistical sounds, the atmosphere is surreal, echos …"
GoogleMaps,Uluru-Kata Tjuta,Such an incredible place. A picture is worth a thousand words!
GoogleMaps,Uluru-Kata Tjuta,"Beautiful and stunning. The heat is incredibly and the flies are unbearable, you may look silly but wear a net to keep them off your face. Get up early and get there before the heat gets to bad."
GoogleMaps,Uluru-Kata Tjuta,"I would encourage all Aussies to visit Uluru, The Olgas and Kings Canyon While you can Hard to beat"
GoogleMaps,Uluru-Kata Tjuta,"Stunning nature, straight forward to get around; great for a hike, a bike ride or just drive."
GoogleMaps,Uluru-Kata Tjuta,The view is amazing for both Uluru and Mt oglas.
GoogleMaps,Uluru-Kata Tjuta,"Great area to visit, but I cannot see why but there is such be a rush to climb Uluru. It is such a beautiful rock and should be seen for what is a sacred area for the aboriginals"
GoogleMaps,Uluru-Kata Tjuta,"Walked the base this morning, the track is well marked. Take drinking water with you and plan your walk around the weather conditions. If it is summer I would suggest you need the walk to be completed before 11am."
GoogleMaps,Uluru-Kata Tjuta,Amazing and huge - so worthwhile visiting.
GoogleMaps,Uluru-Kata Tjuta,"It’s very spectacular, you must been here or you can’t said you have been Australian."
GoogleMaps,Uluru-Kata Tjuta,My favourite place in Australia. Everyone should go there. Is just magical 🙌🏼 …
GoogleMaps,Uluru-Kata Tjuta,"Fortunate to have the opportunity to travel here a few times. Incredible landscape, spiritually rich and culturally significant. An Australian must."
GoogleMaps,Uluru-Kata Tjuta,"Uluṟu has to be seen once in a lifetime, at least. A majestic place right at the center of Australia's map and heart. You will feel the deep connection to the earth aboriginal people cherish. I prefer to visit in winter as the colder climate allows for longer and less tiring walks."
GoogleMaps,Uluru-Kata Tjuta,"Glad I went there twice in the 1980s and 90s, and climbed to the top for a fantastic view of the bush and the Olgas. However, it's an absolute joke that the public are not allowed to do that any …"
GoogleMaps,Uluru-Kata Tjuta,"A relaxing and scenic walk with breathtaking views. The area had clean facilities, including restrooms and water stations and the surroundings were impressive."
GoogleMaps,Uluru-Kata Tjuta,"Its beauty is beyond description. As soon as I saw it in person, I suddenly understood why it is a world-class wonder."
GoogleMaps,Uluru-Kata Tjuta,"Deep in the heart of Australia's Red Centre, Uluru, is one of the most photographed natural wonders in the country. The striking red monolith forms the centerpiece of Uluru-Kata Tjuta National Park, a World Heritage Area jointly managed by Parks Australia and the traditional landowners, the Aṉangu people."
GoogleMaps,Uluru-Kata Tjuta,Awesome as you can hike into the gorge and between the rock formations - it's actually better than hiking around Uluru!
GoogleMaps,Uluru-Kata Tjuta,Amazing. You need to visit this Spiritual and Magical place to see and feel it for yourself.
GoogleMaps,Uluru-Kata Tjuta,This place is something else if you really like the dark stary atmosphere at the night.. and at daytime you will the reddish everywhere feels like mars.. Really amazing place to spend holidays and explore
GoogleMaps,Uluru-Kata Tjuta,"This place is truly remarkable, offering a breathtaking experience for anyone who visits. Its beauty is so extraordinary that it feels like a slice of heaven on earth, making it an unforgettable destination."
GoogleMaps,Uluru-Kata Tjuta,The four hour walk around the base of Uluru was spectacular.
GoogleMaps,Uluru-Kata Tjuta,"Warm, beautiful and absolutely bucket list material. Do it at least once."
GoogleMaps,Uluru-Kata Tjuta,One of the best places to visit in Australia
GoogleMaps,Uluru-Kata Tjuta,"The weather is nice . The spirit of adventure is high. A happy, magical, culturally rich place in the heart of Australia."
GoogleMaps,Uluru-Kata Tjuta,"It's an amazing place where you have to be once in a lifetime, although it's quite expensive to stay a few days. If possible take a helicopter flight at sunset or sunrise. …"
GoogleMaps,Uluru-Kata Tjuta,Amazing hike and gorgeous spiritual place to visit x
GoogleMaps,Uluru-Kata Tjuta,We loved our time in the national park. We strongly recommend the insightful Mala walk that was hosted by James the local guide and ranger. James’s skill and patience in handling the unique …
GoogleMaps,Uluru-Kata Tjuta,What a wonderful God we serve in creating Uluru Kata Tjuta National Park. It's a adventure we all must encounter in seeing this NT sites. It's made possible by faithful Staff that manage this world class journey.
GoogleMaps,Uluru-Kata Tjuta,Amazing experience. You have to go if you get the chance. Our tour with WayOutback was awesome
GoogleMaps,Uluru-Kata Tjuta,"Definitely worth a visit. There has been a lot of negative publicity following closure of the climb up the rock. Ignore it. This is a really special place to visit. The rock itself is awe-inspiring, the whole region is beautiful. Spend a …"
GoogleMaps,Uluru-Kata Tjuta,This place is amazing! I only wish I'd had enough time to explore the whole park.
GoogleMaps,Uluru-Kata Tjuta,Loved my visit the changing colours of the rock are amazing
GoogleMaps,Uluru-Kata Tjuta,"One of the top tourist destinations in Australia , can't wait to go back"
GoogleMaps,Uluru-Kata Tjuta,"I'm rating it one star because of the extremely poor management. The woman at the entrance provided us with a map that was useless, illegible, and misleading. We drove in circles around the seemingly endless roundabouts with no proper …"
GoogleMaps,Uluru-Kata Tjuta,"A must-see in Australia. It was an absolutely incredible experience. Visit the cultural centre and hike around as much as possible, ideally before the noon hour."
GoogleMaps,Uluru-Kata Tjuta,Great place to explore the amazing natural beauty of Australia!
GoogleMaps,Uluru-Kata Tjuta,A must see for all Australians. A cultural and educational experience!
GoogleMaps,Uluru-Kata Tjuta,"Great!! If you came to Australia, but haven't visit Uluru and Kata Tjuta, you haven't been to Australia :)"
GoogleMaps,Uluru-Kata Tjuta,A beautiful place to be!
GoogleMaps,Uluru-Kata Tjuta,Good to see
GoogleMaps,Uluru-Kata Tjuta,Big rock and the olgars $3 for a cup of hot water thow at curtain springs nt RIP off
GoogleMaps,Uluru-Kata Tjuta,Really amazing and magical place. Definitely must see in Australia
GoogleMaps,Uluru-Kata Tjuta,Must see. The beautiful Uluru. Nice hike around
GoogleMaps,Uluru-Kata Tjuta,"Lots to see, so much first nation culture. 👌👌 …"
GoogleMaps,Uluru-Kata Tjuta,Sacred and amazing place
GoogleMaps,Uluru-Kata Tjuta,Fantastic once in a lifetime experience. Respect the environment and you will be rewarded.
GoogleMaps,Uluru-Kata Tjuta,Clean with reasonable prices 1 stop bakery ingredients supplies
GoogleMaps,Uluru-Kata Tjuta,Absolutely amazing experience. Must see in Australia!
GoogleMaps,Uluru-Kata Tjuta,Breathtaking view and must see in your life!
GoogleMaps,Uluru-Kata Tjuta,I found this an eye opener to both the Australian landscape and the Aboriginal history. Would recommend it to anybody
GoogleMaps,Uluru-Kata Tjuta,Beautiful and must visit Australian indigenous site
GoogleMaps,Uluru-Kata Tjuta,Pictures can't express the grandeur and beauty of this place. A definite must to visit in your lifetime.
GoogleMaps,Uluru-Kata Tjuta,"It's quite an expensive trip but worth it as the natural beauty of the park, Uluru and Kata Tjuta are well worth it."
GoogleMaps,Uluru-Kata Tjuta,Fabulous scenery. Everyone should visit Uluru/Kata-Tjuta National Park.
GoogleMaps,Uluru-Kata Tjuta,A beautiful jewel of Australia is well worth the effort to visit. Lovely accommodation nearby which is family friendly. Tour guides are very informative and knowledgeable. There is plenty of space for Vlogging and photography.
GoogleMaps,Uluru-Kata Tjuta,Loved Uluṟu blew my mind amazing myst see
GoogleMaps,Uluru-Kata Tjuta,"Disappointing, to touristy in every way not enough Aboriginal input on the area, not one Aboriginal guide working, no Aboriginal rangers in the Park, I came for a cultural experience and couldn't find one. Asians, Fijians, Italians, you …"
GoogleMaps,Uluru-Kata Tjuta,Add this to your bucket list it's a must do the sunrise and sunsets are amazing.
GoogleMaps,Uluru-Kata Tjuta,Breathtaking sceneries supported by excellent trecking trails
GoogleMaps,Uluru-Kata Tjuta,Great place to visit with the family. Amazing sites
GoogleMaps,Uluru-Kata Tjuta,Better walking track and magnificent view... lots more to enjoy and closer to the rock.
GoogleMaps,Uluru-Kata Tjuta,just amazing. go. book your flights right now.
GoogleMaps,Uluru-Kata Tjuta,"It's Uluru, the park is really well run. Pity there's no camping but it is a sacred place so fair enough."
GoogleMaps,Uluru-Kata Tjuta,Just OK .. I hate it Flys
GoogleMaps,Uluru-Kata Tjuta,All Australians should visit this place at least once if possible
GoogleMaps,Uluru-Kata Tjuta,Awesome scenery. Did the Valley of the Winds walk. Take water and enjoy all around.
GoogleMaps,Uluru-Kata Tjuta,Familiar yet elusive... this place has a presence which feels too important to understand.
GoogleMaps,Uluru-Kata Tjuta,amazing! breath taking moment when u walk the trail up the mountain
GoogleMaps,Uluru-Kata Tjuta,The Red Centre is absolutely Amazing. You have to there to see it yourself how red Uluru turns into at sunset.
GoogleMaps,Uluru-Kata Tjuta,"It is a unique experience in life, where no photo can capture what our eyes can see. The snake head shapes as well as the power of such an important aboriginal sacred place, among a beautiful walk make this place a must go in Australia."
GoogleMaps,Uluru-Kata Tjuta,Love Uluru so much 💓 💗 💖 Straya 22 Outback Adventure Ride …
GoogleMaps,Uluru-Kata Tjuta,"A very special, sacred place. Privileged to go on the free ranger-guided Mala-walk and learn about Uluru as scripture"
GoogleMaps,Uluru-Kata Tjuta,Beautiful only that terrible Segways they disturb the peace and quietness in the park. Let people walk again 😛 …
GoogleMaps,Uluru-Kata Tjuta,Essentially a large red rock which is completely owned and dominated by squadron after squadron of flies. Great place if you dig flies. Did I mention the flies?
GoogleMaps,Uluru-Kata Tjuta,What can you say it's a rock
GoogleMaps,Uluru-Kata Tjuta,"Stunning, spiritual, sacred....a true natural wonder of the world."
GoogleMaps,Uluru-Kata Tjuta,Everyone must come & see this. If you dont your not a true ausy
GoogleMaps,Uluru-Kata Tjuta,If possible I would give 10 points for this place. An absolute MUST although expensive and cold in winter. The pictures speak for themselves.
GoogleMaps,Uluru-Kata Tjuta,I have wanted to see Uluru for 50 years. Amazing story of the endurance of the people of the Great Red Center.
GoogleMaps,Uluru-Kata Tjuta,"Spectacular area, surprisingly green unfortunately the flies were in abundance."
GoogleMaps,Uluru-Kata Tjuta,Amazing at all times of the day. The walk around the base is good but tiring given the loose walking surface. Half the walk is close to the rock which is fantastic. The rest a fair distance out which became boring after an hour of so so walking. Hire bikes $60 ea for 4 hours. No aboriginal guides or rangers to be seen. Disappointing.
GoogleMaps,Uluru-Kata Tjuta,Great place loved every second of it
GoogleMaps,Uluru-Kata Tjuta,Breathtaking. Amazing place to visit and ride a bike. You definitely need a fly net over your face!
GoogleMaps,Uluru-Kata Tjuta,Since when was the buff big animals that stand on there hind legs and kick you? A local said they where kangaroos. What as re kangaroos? …
GoogleMaps,Uluru-Kata Tjuta,A picturesque place.Calm and tranquil place. Best place to immerse yourself with the beauty of nature.
GoogleMaps,Uluru-Kata Tjuta,Amazing. Impossible come in Australia and don't go to visit it.
GoogleMaps,Uluru-Kata Tjuta,"This is a bucket list must do experience. Uluru is just amazing, stunning, mysterious and awe inspiring. I've visited 4 times now and every time the desert, the rocks, everything leaves me with a sense of calm and belonging. Do the base …"
GoogleMaps,Uluru-Kata Tjuta,Absolutely awesome.25 for each. Amazing place with stunning environment. So many facets of the rock to look at and enjoy. …
GoogleMaps,Uluru-Kata Tjuta,Absolutely beautiful national park. We did all the walks and they were all amazing. Make sure to leave early to avoid too much heat. Also please be mindful of the aboriginals as this is their land and so please respect the no pictured signs when indicated.
GoogleMaps,Uluru-Kata Tjuta,"Incredible views of Uluru, lovely drive around the rock plus the carparks for the walks. Toilets in some places but not all, need a parks pass to get in. Roads can be flooded if there's been heavy rain."
GoogleMaps,Uluru-Kata Tjuta,"All my respect for this sacred place of people Anangu. I did not climb it. I saw the beautiful sunrises and I heard their silence many times very far from roads. I found the plants and animals that live further, near the morning and night …"
GoogleMaps,Uluru-Kata Tjuta,"Uluru is a truly breathtaking natural landmark that is an absolute must-visit for anyone visiting Australia. The massive sandstone formation rises dramatically from the surrounding desert landscape, and its unique shape and color change …"
GoogleMaps,Uluru-Kata Tjuta,"Wonderful views! An easy hike for most, some hard hills because it gets steep. Steps are made of rock so not even flooring. Totally worth the long walk and to go in the morning. Stay away from the edges and read the signs! Try and get peace and quiet in the garden it's just great!"
GoogleMaps,Uluru-Kata Tjuta,"Uluṟu-Kata Tjuṯa National Park, located in the Northern Territory of Australia, is a place of awe-inspiring natural beauty and cultural significance. Let me share some fascinating details about this remarkable park: …"
GoogleMaps,Uluru-Kata Tjuta,"Had to buy 3 day pass, only spent a couple of hours there. The cultural centre was a let down. Was expecting an educational experience. I think a lot more could be done to engage people. Maybe tactile experoences?"
GoogleMaps,Uluru-Kata Tjuta,"Awesome tracks around Kata Tjuta. Be careful on the hot days and being plenty of water. Some of the tracks are quite steep but the views are spectacular. We went with 3 adults and 5 kids, youngest was 4. Probably a little too young. He spent half the 7.6km Valley of the Winds on my back which really hurt. Well worth checking out!"
GoogleMaps,Uluru-Kata Tjuta,Great the size of rocks amazing lovely views
GoogleMaps,Uluru-Kata Tjuta,Every Australian should see it at least once in there life
GoogleMaps,Uluru-Kata Tjuta,"$ 25 per person to enter the park, this is a great place to visit."
GoogleMaps,Uluru-Kata Tjuta,A long awaited visit to the heart of Australia.....this was a moment to savour. The Uluru is everything I had imagined it would be and more. The longish 3 hours flight was worth it.The desert gardens hotel is well equipped for a comfortable …
GoogleMaps,Uluru-Kata Tjuta,Words cannot describe how beautiful and majestic this area is. Will be back! #shitboxrally
GoogleMaps,Uluru-Kata Tjuta,"Magnificent, a wonder of the natural world and a place to be respected. Look closely as there is a lot to take in here, ancient and beautiful. Walking around this monolith you'll find rock paintings done by people thousands of years ago. It's a truly surprising place to visit."
GoogleMaps,Uluru-Kata Tjuta,"It's pretty cool, didn't get to climb it and sucks they're getting rid of it. People say you need multiple days to do the rock but you really only need one. The sunset makes up for those downfalls though, however if you live in North America you might want to save your money by going to the Grand canyon as it is a prettier rock."
GoogleMaps,Uluru-Kata Tjuta,"We walked around the rock Great place, but pace yourself It's a long walk. Lots to see in the park like the Olga's as well. If your a walker or explorer then this park is for you. Take plenty of drinks and walking …"
GoogleMaps,Uluru-Kata Tjuta,"It’s Uluṟu, what else can be said. Highly recommend everyone see it at least once!"
GoogleMaps,Uluru-Kata Tjuta,Fantastic experience. Beware of the flies.. they are literally everywhere.
GoogleMaps,Uluru-Kata Tjuta,"Incredible, much more than a rock, especially when you get up close to it. So much more details, waterholes, paintings and aboriginal history to it. The rock definitely holds a special energy and is one of a kind. The nearby Olga's are just as special. Highly recommended. A true wonder of the world. Looks amazing whatever the weather."
GoogleMaps,Uluru-Kata Tjuta,"Stunning views, interesting, friendly tours. Loved to be there"
GoogleMaps,Uluru-Kata Tjuta,"Amazing, almost i.possible to leave this magic place"
GoogleMaps,Uluru-Kata Tjuta,Just a monumental place to be. Sacred and humbling
GoogleMaps,Uluru-Kata Tjuta,the most Amazing rock in the world
GoogleMaps,Uluru-Kata Tjuta,Magic place. One of the many wonders of central Australia.
GoogleMaps,Uluru-Kata Tjuta,Amazing place to visit. I also highly recommend the Segway tours (Matt was an amazing guide)
GoogleMaps,Uluru-Kata Tjuta,"The best, most diverse national park in Australia"
GoogleMaps,Uluru-Kata Tjuta,Needs a toilet halfway around Uluru if you are walking. Otherwise very majestic and 5/5
GoogleMaps,Uluru-Kata Tjuta,Great park for the sacred site. There was a campground where we could stop in because we arrived really late at night and they let us put up our tent on the grass which was very nice of them. The view is great but you have to be respectful of the signs when taking photos and walking around.
GoogleMaps,Uluru-Kata Tjuta,In our opinion this is more interesting than Uluru itself. We witnessed both sunrise and sunset at both and not really worth the silly o'clock starting time for sunrise or missing dinner for. The experience of walking through windy canyon is great. Strange but I could feel a sort of energy at both too?
GoogleMaps,Uluru-Kata Tjuta,Even thought the climb is closing there are many reasons to still visit this National Park. Walking around Uluru and getting a sense of the beauty and enormity of the sacred rock is really beautiful. I highly recommend visiting Kata Tjuta …
GoogleMaps,Uluru-Kata Tjuta,An amazing place!!!! one for the bucket list so magical and spiritual an perfect place
GoogleMaps,Uluru-Kata Tjuta,Great place to experience natures wonders and to contemplate the cultural significance of the area to indigenous peoples.
GoogleMaps,Uluru-Kata Tjuta,"My first time to visit this area and did it with a 4x4 drive company while camping/swagging and hiking. Fabulous way to experience the grass roots of the outback at it's best! Raw, rugged and truly beautiful. The cultural experiences were honest and spellbinding."
GoogleMaps,Uluru-Kata Tjuta,"A bucket list must , everyone should visit uluru and kata tjuta"
GoogleMaps,Uluru-Kata Tjuta,"If you haven't already been here, go. It's a must see in Australia and very spiritual, raw, beautiful place. Heaps to see and do there, from the Georges to walks to the dot painting gallery and gift store and small Cafe. Awesome place, hop …"
GoogleMaps,Uluru-Kata Tjuta,"Despite the extremely hot temperatures and how remote the location is, it is well worth the visit. I went on the 10km walking track around Uluru, which is incredible as at some points you are in touching distance of the rock where you get a …"
GoogleMaps,Uluru-Kata Tjuta,"Uluru is one of those places you really can't appreciate fully until you're there. Along with Kata-Tjuta, it dominates the landscape from horizon to horizon; and it's not until you're beside it, dwarfed by it, that you can grasp it's …"
GoogleMaps,Uluru-Kata Tjuta,Disappointed that items made and supplied from Bangladesh and not made and manufactured in Australia. Doesn't convince people that you are buying genuine Aboriginal wooden products. Super high prices for a piece of stick that has been …
GoogleMaps,Uluru-Kata Tjuta,Magical.
GoogleMaps,Uluru-Kata Tjuta,"Beautiful experience. Such a large, scenic place. You can still walk to the top, but they recommend you don't for cultural purposes, as its a sacred place for the aboriginal people. The walkabout the base is quite long, but we did it …"
GoogleMaps,Uluru-Kata Tjuta,A great place to visit. Everything is good except it seems to have a very large portion claimed to be scare sites. Just wondering if these scare sites might keep growing until almost the whole place is off the limit for photography. Will the culture of the aboriginal evolve over time to the modern era?
GoogleMaps,Uluru-Kata Tjuta,Well worth visiting this iconic park. Make use of the sunset and sunrise moments since these bring out the best photo shots! …
GoogleMaps,Uluru-Kata Tjuta,"The best thing about this park is the indigenous information, and being given the chance to learn more of the culture. Took the free guided walk with the funniest young man - he is a tour guide the park should be proud of! …"
GoogleMaps,Uluru-Kata Tjuta,"It was an amazing adventure driving to Uluru , asphalt road all the way . So much to see on the way . But do not travel at night because of the kangaroos ! You do not want to hit any . I’d go next week again if I could"
GoogleMaps,Uluru-Kata Tjuta,Outstanding views especially at sunset.
GoogleMaps,Uluru-Kata Tjuta,Lots of flies but fine at Sunrise and Sunset when they disappear
GoogleMaps,Uluru-Kata Tjuta,One of the most beautiful places to visit in the world! If you have the chance to get a tour to Uluru in the morning and do the walk around (about 12km) I highly recommend you to take the chance! Always carry water with you at all time and be aware of the flies in the summer.
GoogleMaps,Uluru-Kata Tjuta,It's unbelievable how big it actually is the shadows on its face change throughout the day it's very beautiful.
GoogleMaps,Uluru-Kata Tjuta,"Look I guess u had to be there. Entry fees very high. Visitors centre, don't expect too much and the amenities can't cope even remotely with the amount of people. I personally loved Kata Tjuta even more than Uluru. Great walks, beautiful …"
GoogleMaps,Uluru-Kata Tjuta,This is a wonderful place for all Australians. It depicts and presents the real Australia. Nothing can prepare you for seeing Uluru for the first time as you approach it. There is an amazing feeling of spirituality around this magnificent …
GoogleMaps,Uluru-Kata Tjuta,Amazing place with stunning environment. So many facets of the rock to look at and enjoy. Bring your walking shoes and be prepared for plenty of easy walking trails to enjoy. You can hire bikes also to explore. Bit of a Drive to Kata Tjuta …
GoogleMaps,Uluru-Kata Tjuta,"Great place to walk, explore and photograph."
